node_id,protein_id_flag,protein_id
2645,4,CENPE_HUMAN
2646,4,CENPE_HUMAN
2647,4,CENPE_HUMAN
2648,4,CENPE_HUMAN
2649,4,CENPE_HUMAN
2650,4,CENPE_HUMAN
2651,4,CENPE_HUMAN
2652,4,CENPE_HUMAN
2653,4,CENPE_HUMAN
2654,4,CENPE_HUMAN
2655,4,CENPE_HUMAN
2656,4,CENPE_HUMAN
2657,4,CENPE_HUMAN
2658,4,CENPE_HUMAN
2659,4,CENPE_HUMAN
2660,4,CENPE_HUMAN
2661,4,CENPE_HUMAN
2662,4,CENPE_HUMAN
2663,4,CENPE_HUMAN
2664,4,CENPE_HUMAN
2665,4,CENPE_HUMAN
2666,4,CENPE_HUMAN
2667,4,CENPE_HUMAN
2668,4,CENPE_HUMAN
2669,4,CENPE_HUMAN
2670,4,CENPE_HUMAN
2671,4,CENPE_HUMAN
2672,4,CENPE_HUMAN
2673,4,CENPE_HUMAN
2674,4,CENPE_HUMAN
2675,4,CENPE_HUMAN
2676,4,CENPE_HUMAN
2677,4,CENPE_HUMAN
2678,4,CENPE_HUMAN
2679,4,CENPE_HUMAN
2680,4,CENPE_HUMAN
2681,4,CENPE_HUMAN
2682,4,CENPE_HUMAN
2683,4,CENPE_HUMAN
2684,4,CENPE_HUMAN
2685,4,CENPE_HUMAN
2686,4,CENPE_HUMAN
2687,4,CENPE_HUMAN
2688,4,CENPE_HUMAN
2689,4,CENPE_HUMAN
2690,4,CENPE_HUMAN
2691,4,CENPE_HUMAN
2692,4,CENPE_HUMAN
2693,4,CENPE_HUMAN
2694,4,CENPE_HUMAN
2695,4,CENPE_HUMAN
2696,4,CENPE_HUMAN
2697,4,CENPE_HUMAN
2698,4,CENPE_HUMAN
2699,4,CENPE_HUMAN
2700,4,CENPE_HUMAN
2701,4,CENPE_HUMAN
2702,4,CENPE_HUMAN
2703,4,CENPE_HUMAN
2704,4,CENPE_HUMAN
2705,4,CENPE_HUMAN
2706,4,CENPE_HUMAN
2707,4,CENPE_HUMAN
2708,4,CENPE_HUMAN
2709,4,CENPE_HUMAN
2710,4,CENPE_HUMAN
2711,4,CENPE_HUMAN
2712,4,CENPE_HUMAN
2713,4,CENPE_HUMAN
2714,4,CENPE_HUMAN
2715,4,CENPE_HUMAN
2716,4,CENPE_HUMAN
2717,4,CENPE_HUMAN
2718,4,CENPE_HUMAN
2719,4,CENPE_HUMAN
2720,4,CENPE_HUMAN
2721,4,CENPE_HUMAN
2722,4,CENPE_HUMAN
2723,4,CENPE_HUMAN
2724,4,CENPE_HUMAN
2725,4,CENPE_HUMAN
2726,4,CENPE_HUMAN
2727,4,CENPE_HUMAN
2728,4,CENPE_HUMAN
2729,4,CENPE_HUMAN
2730,4,CENPE_HUMAN
2731,4,CENPE_HUMAN
2732,4,CENPE_HUMAN
2733,4,CENPE_HUMAN
2734,4,CENPE_HUMAN
2735,4,CENPE_HUMAN
2736,4,CENPE_HUMAN
2737,4,CENPE_HUMAN
2738,4,CENPE_HUMAN
2739,4,CENPE_HUMAN
2740,4,CENPE_HUMAN
2741,4,CENPE_HUMAN
2742,4,CENPE_HUMAN
2743,4,CENPE_HUMAN
2744,4,CENPE_HUMAN
2745,4,CENPE_HUMAN
2746,4,CENPE_HUMAN
2747,4,CENPE_HUMAN
2748,4,CENPE_HUMAN
2749,4,CENPE_HUMAN
2750,4,CENPE_HUMAN
2751,4,CENPE_HUMAN
2752,4,CENPE_HUMAN
2753,4,CENPE_HUMAN
2754,4,CENPE_HUMAN
2755,4,CENPE_HUMAN
2756,4,CENPE_HUMAN
2757,4,CENPE_HUMAN
2758,4,CENPE_HUMAN
2759,4,CENPE_HUMAN
2760,4,CENPE_HUMAN
2761,4,CENPE_HUMAN
2762,4,CENPE_HUMAN
2763,4,CENPE_HUMAN
2764,4,CENPE_HUMAN
2765,4,CENPE_HUMAN
2766,4,CENPE_HUMAN
2767,4,CENPE_HUMAN
2768,4,CENPE_HUMAN
2769,4,CENPE_HUMAN
2770,4,CENPE_HUMAN
2771,4,CENPE_HUMAN
2772,4,CENPE_HUMAN
2773,4,CENPE_HUMAN
2774,4,CENPE_HUMAN
2775,4,CENPE_HUMAN
2776,4,CENPE_HUMAN
2777,4,CENPE_HUMAN
2778,4,CENPE_HUMAN
2779,4,CENPE_HUMAN
2780,4,CENPE_HUMAN
2781,4,CENPE_HUMAN
2782,4,CENPE_HUMAN
2783,4,CENPE_HUMAN
2784,4,CENPE_HUMAN
2785,4,CENPE_HUMAN
2786,4,CENPE_HUMAN
2787,4,CENPE_HUMAN
2788,4,CENPE_HUMAN
2789,4,CENPE_HUMAN
2790,4,CENPE_HUMAN
2791,4,CENPE_HUMAN
2792,4,CENPE_HUMAN
2793,4,CENPE_HUMAN
2794,4,CENPE_HUMAN
2795,4,CENPE_HUMAN
2796,4,CENPE_HUMAN
2797,4,CENPE_HUMAN
2798,4,CENPE_HUMAN
2799,4,CENPE_HUMAN
2800,4,CENPE_HUMAN
2801,4,CENPE_HUMAN
2802,4,CENPE_HUMAN
2803,4,CENPE_HUMAN
2804,4,CENPE_HUMAN
2805,4,CENPE_HUMAN
2806,4,CENPE_HUMAN
2807,4,CENPE_HUMAN
2808,4,CENPE_HUMAN
2809,4,CENPE_HUMAN
2810,4,CENPE_HUMAN
2811,4,CENPE_HUMAN
2812,4,CENPE_HUMAN
2813,4,CENPE_HUMAN
2814,4,CENPE_HUMAN
2815,4,CENPE_HUMAN
2816,4,CENPE_HUMAN
2817,4,CENPE_HUMAN
2818,4,CENPE_HUMAN
2819,4,CENPE_HUMAN
2820,4,CENPE_HUMAN
2821,4,CENPE_HUMAN
2822,4,CENPE_HUMAN
2823,4,CENPE_HUMAN
2824,4,CENPE_HUMAN
2825,4,CENPE_HUMAN
2826,4,CENPE_HUMAN
2827,4,CENPE_HUMAN
2828,4,CENPE_HUMAN
2829,4,CENPE_HUMAN
2830,4,CENPE_HUMAN
2831,4,CENPE_HUMAN
2832,4,CENPE_HUMAN
2833,4,CENPE_HUMAN
2834,4,CENPE_HUMAN
2835,4,CENPE_HUMAN
2836,4,CENPE_HUMAN
2837,4,CENPE_HUMAN
2838,4,CENPE_HUMAN
2839,4,CENPE_HUMAN
2840,4,CENPE_HUMAN
2841,4,CENPE_HUMAN
2842,4,CENPE_HUMAN
2843,4,CENPE_HUMAN
2844,4,CENPE_HUMAN
2845,4,CENPE_HUMAN
2846,4,CENPE_HUMAN
2847,4,CENPE_HUMAN
2848,4,CENPE_HUMAN
2849,4,CENPE_HUMAN
2850,4,CENPE_HUMAN
2851,4,CENPE_HUMAN
2852,4,CENPE_HUMAN
2853,4,CENPE_HUMAN
2854,4,CENPE_HUMAN
2855,4,CENPE_HUMAN
2856,4,CENPE_HUMAN
2857,4,CENPE_HUMAN
2858,4,CENPE_HUMAN
2859,4,CENPE_HUMAN
2860,4,CENPE_HUMAN
2861,4,CENPE_HUMAN
2862,4,CENPE_HUMAN
2863,4,CENPE_HUMAN
2864,4,CENPE_HUMAN
2865,4,CENPE_HUMAN
2866,4,CENPE_HUMAN
2867,4,CENPE_HUMAN
2868,4,CENPE_HUMAN
2869,4,CENPE_HUMAN
2870,4,CENPE_HUMAN
2871,4,CENPE_HUMAN
2872,4,CENPE_HUMAN
2873,4,CENPE_HUMAN
2874,4,CENPE_HUMAN
2875,4,CENPE_HUMAN
2876,4,CENPE_HUMAN
2877,4,CENPE_HUMAN
2878,4,CENPE_HUMAN
2879,4,CENPE_HUMAN
2880,4,CENPE_HUMAN
2881,4,CENPE_HUMAN
2882,4,CENPE_HUMAN
2883,4,CENPE_HUMAN
2884,4,CENPE_HUMAN
2885,4,CENPE_HUMAN
2886,4,CENPE_HUMAN
2887,4,CENPE_HUMAN
2888,4,CENPE_HUMAN
2889,4,CENPE_HUMAN
2890,4,CENPE_HUMAN
2891,4,CENPE_HUMAN
2892,4,CENPE_HUMAN
2893,4,CENPE_HUMAN
2894,4,CENPE_HUMAN
2895,4,CENPE_HUMAN
2896,4,CENPE_HUMAN
2897,4,CENPE_HUMAN
2898,4,CENPE_HUMAN
2899,4,CENPE_HUMAN
2900,4,CENPE_HUMAN
2901,4,CENPE_HUMAN
2902,4,CENPE_HUMAN
2903,4,CENPE_HUMAN
2904,4,CENPE_HUMAN
2905,4,CENPE_HUMAN
2906,4,CENPE_HUMAN
2907,4,CENPE_HUMAN
2908,4,CENPE_HUMAN
2909,4,CENPE_HUMAN
2910,4,CENPE_HUMAN
2911,4,CENPE_HUMAN
2912,4,CENPE_HUMAN
2913,4,CENPE_HUMAN
2914,4,CENPE_HUMAN
2915,4,CENPE_HUMAN
2916,4,CENPE_HUMAN
2917,4,CENPE_HUMAN
2918,4,CENPE_HUMAN
2919,4,CENPE_HUMAN
2920,4,CENPE_HUMAN
2921,4,CENPE_HUMAN
2922,4,CENPE_HUMAN
2923,4,CENPE_HUMAN
2924,4,CENPE_HUMAN
2925,4,CENPE_HUMAN
2926,4,CENPE_HUMAN
2927,4,CENPE_HUMAN
2928,4,CENPE_HUMAN
2929,4,CENPE_HUMAN
2930,4,CENPE_HUMAN
2931,4,CENPE_HUMAN
2932,4,CENPE_HUMAN
2933,4,CENPE_HUMAN
2934,4,CENPE_HUMAN
2935,4,CENPE_HUMAN
2936,4,CENPE_HUMAN
2937,4,CENPE_HUMAN
2938,4,CENPE_HUMAN
2939,4,CENPE_HUMAN
2940,4,CENPE_HUMAN
2941,4,CENPE_HUMAN
2942,4,CENPE_HUMAN
2943,4,CENPE_HUMAN
2944,4,CENPE_HUMAN
2945,4,CENPE_HUMAN
2946,4,CENPE_HUMAN
2947,4,CENPE_HUMAN
2948,4,CENPE_HUMAN
2949,4,CENPE_HUMAN
2950,4,CENPE_HUMAN
2951,4,CENPE_HUMAN
2952,4,CENPE_HUMAN
2953,4,CENPE_HUMAN
2954,4,CENPE_HUMAN
2955,4,CENPE_HUMAN
2956,4,CENPE_HUMAN
2957,4,CENPE_HUMAN
2958,4,CENPE_HUMAN
2959,4,CENPE_HUMAN
2960,4,CENPE_HUMAN
2961,4,CENPE_HUMAN
2962,4,CENPE_HUMAN
2963,4,CENPE_HUMAN
2964,4,CENPE_HUMAN
2965,4,CENPE_HUMAN
2966,4,CENPE_HUMAN
2967,4,CENPE_HUMAN
2968,4,CENPE_HUMAN
2969,4,CENPE_HUMAN
2970,4,CENPE_HUMAN
2971,4,CENPE_HUMAN
2972,4,CENPE_HUMAN
2973,4,CENPE_HUMAN
2974,4,CENPE_HUMAN
2975,4,CENPE_HUMAN
2976,4,CENPE_HUMAN
2977,4,CENPE_HUMAN
2978,4,CENPE_HUMAN
2979,4,CENPE_HUMAN
2980,4,CENPE_HUMAN
2981,4,CENPE_HUMAN
2982,4,CENPE_HUMAN
2983,4,CENPE_HUMAN
2984,4,CENPE_HUMAN
2985,4,CENPE_HUMAN
2986,4,CENPE_HUMAN
2987,4,CENPE_HUMAN
2988,4,CENPE_HUMAN
2989,4,CENPE_HUMAN
2990,4,CENPE_HUMAN
2991,4,CENPE_HUMAN
2992,4,CENPE_HUMAN
2993,4,CENPE_HUMAN
2994,4,CENPE_HUMAN
2995,4,CENPE_HUMAN
2996,4,CENPE_HUMAN
2997,4,CENPE_HUMAN
2998,4,CENPE_HUMAN
2999,4,CENPE_HUMAN
3000,4,CENPE_HUMAN
3001,4,CENPE_HUMAN
3002,4,CENPE_HUMAN
3003,4,CENPE_HUMAN
3004,4,CENPE_HUMAN
3005,4,CENPE_HUMAN
3006,4,CENPE_HUMAN
3007,4,CENPE_HUMAN
3008,4,CENPE_HUMAN
3009,4,CENPE_HUMAN
3010,4,CENPE_HUMAN
3011,4,CENPE_HUMAN
3012,4,CENPE_HUMAN
3013,4,CENPE_HUMAN
3014,4,CENPE_HUMAN
3015,4,CENPE_HUMAN
3016,4,CENPE_HUMAN
3017,4,CENPE_HUMAN
3018,4,CENPE_HUMAN
3019,4,CENPE_HUMAN
3020,4,CENPE_HUMAN
3021,4,CENPE_HUMAN
3022,4,CENPE_HUMAN
3023,4,CENPE_HUMAN
3024,4,CENPE_HUMAN
3025,4,CENPE_HUMAN
3026,4,CENPE_HUMAN
3027,4,CENPE_HUMAN
3028,4,CENPE_HUMAN
3029,4,CENPE_HUMAN
3030,4,CENPE_HUMAN
3031,4,CENPE_HUMAN
3032,4,CENPE_HUMAN
3033,4,CENPE_HUMAN
3034,4,CENPE_HUMAN
3035,4,CENPE_HUMAN
3036,4,CENPE_HUMAN
3037,4,CENPE_HUMAN
3038,4,CENPE_HUMAN
3039,4,CENPE_HUMAN
3040,4,CENPE_HUMAN
3041,4,CENPE_HUMAN
3042,4,CENPE_HUMAN
3043,4,CENPE_HUMAN
3044,4,CENPE_HUMAN
3045,4,CENPE_HUMAN
3046,4,CENPE_HUMAN
3047,4,CENPE_HUMAN
3048,4,CENPE_HUMAN
3049,4,CENPE_HUMAN
3050,4,CENPE_HUMAN
3051,4,CENPE_HUMAN
3052,4,CENPE_HUMAN
3053,4,CENPE_HUMAN
3054,4,CENPE_HUMAN
3055,4,CENPE_HUMAN
3056,4,CENPE_HUMAN
3057,4,CENPE_HUMAN
3058,4,CENPE_HUMAN
3059,4,CENPE_HUMAN
3060,4,CENPE_HUMAN
3061,4,CENPE_HUMAN
3062,4,CENPE_HUMAN
3063,4,CENPE_HUMAN
3064,4,CENPE_HUMAN
3065,4,CENPE_HUMAN
3066,4,CENPE_HUMAN
3067,4,CENPE_HUMAN
3068,4,CENPE_HUMAN
3069,4,CENPE_HUMAN
3070,4,CENPE_HUMAN
3071,4,CENPE_HUMAN
3072,4,CENPE_HUMAN
3073,4,CENPE_HUMAN
3074,4,CENPE_HUMAN
3075,4,CENPE_HUMAN
3076,4,CENPE_HUMAN
3077,4,CENPE_HUMAN
3078,4,CENPE_HUMAN
3079,4,CENPE_HUMAN
3080,4,CENPE_HUMAN
3081,4,CENPE_HUMAN
3082,4,CENPE_HUMAN
3083,4,CENPE_HUMAN
3084,4,CENPE_HUMAN
3085,4,CENPE_HUMAN
3086,4,CENPE_HUMAN
3087,4,CENPE_HUMAN
3088,4,CENPE_HUMAN
3089,4,CENPE_HUMAN
3090,4,CENPE_HUMAN
3091,4,CENPE_HUMAN
3092,4,CENPE_HUMAN
3093,4,CENPE_HUMAN
3094,4,CENPE_HUMAN
3095,4,CENPE_HUMAN
3096,4,CENPE_HUMAN
3097,4,CENPE_HUMAN
3098,4,CENPE_HUMAN
3099,4,CENPE_HUMAN
3100,4,CENPE_HUMAN
3101,4,CENPE_HUMAN
3102,4,CENPE_HUMAN
3103,4,CENPE_HUMAN
3104,4,CENPE_HUMAN
3105,4,CENPE_HUMAN
3106,4,CENPE_HUMAN
3107,4,CENPE_HUMAN
3108,4,CENPE_HUMAN
3109,4,CENPE_HUMAN
3110,4,CENPE_HUMAN
3111,4,CENPE_HUMAN
3112,4,CENPE_HUMAN
3113,4,CENPE_HUMAN
3114,4,CENPE_HUMAN
3115,4,CENPE_HUMAN
3116,4,CENPE_HUMAN
3117,4,CENPE_HUMAN
3118,4,CENPE_HUMAN
3119,4,CENPE_HUMAN
3120,4,CENPE_HUMAN
3121,4,CENPE_HUMAN
3122,4,CENPE_HUMAN
3123,4,CENPE_HUMAN
3124,4,CENPE_HUMAN
3125,4,CENPE_HUMAN
3126,4,CENPE_HUMAN
3127,4,CENPE_HUMAN
3128,4,CENPE_HUMAN
3129,4,CENPE_HUMAN
3130,4,CENPE_HUMAN
3131,4,CENPE_HUMAN
3132,4,CENPE_HUMAN
3133,4,CENPE_HUMAN
3134,4,CENPE_HUMAN
3135,4,CENPE_HUMAN
3136,4,CENPE_HUMAN
3137,4,CENPE_HUMAN
3138,4,CENPE_HUMAN
3139,4,CENPE_HUMAN
3140,4,CENPE_HUMAN
3141,4,CENPE_HUMAN
3142,4,CENPE_HUMAN
3143,4,CENPE_HUMAN
3144,4,CENPE_HUMAN
3145,4,CENPE_HUMAN
3146,4,CENPE_HUMAN
3147,4,CENPE_HUMAN
3148,4,CENPE_HUMAN
3149,4,CENPE_HUMAN
3150,4,CENPE_HUMAN
3151,4,CENPE_HUMAN
3152,4,CENPE_HUMAN
3153,4,CENPE_HUMAN
3154,4,CENPE_HUMAN
3155,4,CENPE_HUMAN
3156,4,CENPE_HUMAN
3157,4,CENPE_HUMAN
3158,4,CENPE_HUMAN
3159,4,CENPE_HUMAN
3160,4,CENPE_HUMAN
3161,4,CENPE_HUMAN
3162,4,CENPE_HUMAN
3163,4,CENPE_HUMAN
3164,4,CENPE_HUMAN
3165,4,CENPE_HUMAN
3166,4,CENPE_HUMAN
3167,4,CENPE_HUMAN
3168,4,CENPE_HUMAN
3169,4,CENPE_HUMAN
3170,4,CENPE_HUMAN
3171,4,CENPE_HUMAN
3172,4,CENPE_HUMAN
3173,4,CENPE_HUMAN
3174,4,CENPE_HUMAN
3175,4,CENPE_HUMAN
3176,4,CENPE_HUMAN
3177,4,CENPE_HUMAN
3178,4,CENPE_HUMAN
3179,4,CENPE_HUMAN
3180,4,CENPE_HUMAN
3181,4,CENPE_HUMAN
3182,4,CENPE_HUMAN
3183,4,CENPE_HUMAN
3184,4,CENPE_HUMAN
3185,4,CENPE_HUMAN
3186,4,CENPE_HUMAN
3187,4,CENPE_HUMAN
3188,4,CENPE_HUMAN
3189,4,CENPE_HUMAN
3190,4,CENPE_HUMAN
3191,4,CENPE_HUMAN
3192,4,CENPE_HUMAN
3193,4,CENPE_HUMAN
3194,4,CENPE_HUMAN
3195,4,CENPE_HUMAN
3196,4,CENPE_HUMAN
3197,4,CENPE_HUMAN
3198,4,CENPE_HUMAN
3199,4,CENPE_HUMAN
3200,4,CENPE_HUMAN
3201,4,CENPE_HUMAN
3202,4,CENPE_HUMAN
3203,4,CENPE_HUMAN
3204,4,CENPE_HUMAN
3205,4,CENPE_HUMAN
3206,4,CENPE_HUMAN
3207,4,CENPE_HUMAN
3208,4,CENPE_HUMAN
3209,4,CENPE_HUMAN
3210,4,CENPE_HUMAN
3211,4,CENPE_HUMAN
3212,4,CENPE_HUMAN
3213,4,CENPE_HUMAN
3214,4,CENPE_HUMAN
3215,4,CENPE_HUMAN
3216,4,CENPE_HUMAN
3217,4,CENPE_HUMAN
3218,4,CENPE_HUMAN
3219,4,CENPE_HUMAN
3220,4,CENPE_HUMAN
3221,4,CENPE_HUMAN
3222,4,CENPE_HUMAN
3223,4,CENPE_HUMAN
3224,4,CENPE_HUMAN
3225,4,CENPE_HUMAN
3226,4,CENPE_HUMAN
3227,4,CENPE_HUMAN
3228,4,CENPE_HUMAN
3229,4,CENPE_HUMAN
3230,4,CENPE_HUMAN
3231,4,CENPE_HUMAN
3232,4,CENPE_HUMAN
3233,4,CENPE_HUMAN
3234,4,CENPE_HUMAN
3235,4,CENPE_HUMAN
3236,4,CENPE_HUMAN
3237,4,CENPE_HUMAN
3238,4,CENPE_HUMAN
3239,4,CENPE_HUMAN
3240,4,CENPE_HUMAN
3241,4,CENPE_HUMAN
3242,4,CENPE_HUMAN
3243,4,CENPE_HUMAN
3244,4,CENPE_HUMAN
3245,4,CENPE_HUMAN
3246,4,CENPE_HUMAN
3247,4,CENPE_HUMAN
3248,4,CENPE_HUMAN
3249,4,CENPE_HUMAN
3250,4,CENPE_HUMAN
3251,4,CENPE_HUMAN
3252,4,CENPE_HUMAN
3253,4,CENPE_HUMAN
3254,4,CENPE_HUMAN
3255,4,CENPE_HUMAN
3256,4,CENPE_HUMAN
3257,4,CENPE_HUMAN
3258,4,CENPE_HUMAN
3259,4,CENPE_HUMAN
3260,4,CENPE_HUMAN
3261,4,CENPE_HUMAN
3262,4,CENPE_HUMAN
3263,4,CENPE_HUMAN
3264,4,CENPE_HUMAN
3265,4,CENPE_HUMAN
3266,4,CENPE_HUMAN
3267,4,CENPE_HUMAN
3268,4,CENPE_HUMAN
3269,4,CENPE_HUMAN
3270,4,CENPE_HUMAN
3271,4,CENPE_HUMAN
3272,4,CENPE_HUMAN
3273,4,CENPE_HUMAN
3274,4,CENPE_HUMAN
3275,4,CENPE_HUMAN
3276,4,CENPE_HUMAN
3277,4,CENPE_HUMAN
3278,4,CENPE_HUMAN
3279,4,CENPE_HUMAN
3280,4,CENPE_HUMAN
3281,4,CENPE_HUMAN
3282,4,CENPE_HUMAN
3283,4,CENPE_HUMAN
3284,4,CENPE_HUMAN
3285,4,CENPE_HUMAN
3286,4,CENPE_HUMAN
3287,4,CENPE_HUMAN
3288,4,CENPE_HUMAN
3289,4,CENPE_HUMAN
3290,4,CENPE_HUMAN
3291,4,CENPE_HUMAN
3292,4,CENPE_HUMAN
3293,4,CENPE_HUMAN
3294,4,CENPE_HUMAN
3295,4,CENPE_HUMAN
3296,4,CENPE_HUMAN
3297,4,CENPE_HUMAN
3298,4,CENPE_HUMAN
3299,4,CENPE_HUMAN
3300,4,CENPE_HUMAN
3301,4,CENPE_HUMAN
3302,4,CENPE_HUMAN
3303,4,CENPE_HUMAN
3304,4,CENPE_HUMAN
3305,4,CENPE_HUMAN
3306,4,CENPE_HUMAN
3307,5,TLR8_HUMAN
3308,5,TLR8_HUMAN
3309,5,TLR8_HUMAN
3310,5,TLR8_HUMAN
3311,5,TLR8_HUMAN
3312,5,TLR8_HUMAN
3313,5,TLR8_HUMAN
3314,5,TLR8_HUMAN
3315,5,TLR8_HUMAN
3316,5,TLR8_HUMAN
3317,5,TLR8_HUMAN
3318,5,TLR8_HUMAN
3319,5,TLR8_HUMAN
3320,5,TLR8_HUMAN
3321,5,TLR8_HUMAN
3322,5,TLR8_HUMAN
3323,5,TLR8_HUMAN
3324,5,TLR8_HUMAN
3325,5,TLR8_HUMAN
3326,5,TLR8_HUMAN
3327,5,TLR8_HUMAN
3328,5,TLR8_HUMAN
3329,5,TLR8_HUMAN
3330,5,TLR8_HUMAN
3331,5,TLR8_HUMAN
3332,5,TLR8_HUMAN
3333,5,TLR8_HUMAN
3334,5,TLR8_HUMAN
3335,5,TLR8_HUMAN
3336,5,TLR8_HUMAN
3337,5,TLR8_HUMAN
3338,5,TLR8_HUMAN
3339,5,TLR8_HUMAN
3340,5,TLR8_HUMAN
3341,5,TLR8_HUMAN
3342,5,TLR8_HUMAN
3343,5,TLR8_HUMAN
3344,5,TLR8_HUMAN
3345,5,TLR8_HUMAN
3346,5,TLR8_HUMAN
3347,5,TLR8_HUMAN
3348,5,TLR8_HUMAN
3349,5,TLR8_HUMAN
3350,5,TLR8_HUMAN
3351,5,TLR8_HUMAN
3352,5,TLR8_HUMAN
3353,5,TLR8_HUMAN
3354,5,TLR8_HUMAN
3355,5,TLR8_HUMAN
3356,5,TLR8_HUMAN
3357,5,TLR8_HUMAN
3358,5,TLR8_HUMAN
3359,5,TLR8_HUMAN
3360,5,TLR8_HUMAN
3361,5,TLR8_HUMAN
3362,5,TLR8_HUMAN
3363,5,TLR8_HUMAN
3364,5,TLR8_HUMAN
3365,5,TLR8_HUMAN
3366,5,TLR8_HUMAN
3367,5,TLR8_HUMAN
3368,5,TLR8_HUMAN
3369,5,TLR8_HUMAN
3370,5,TLR8_HUMAN
3371,5,TLR8_HUMAN
3372,5,TLR8_HUMAN
3373,5,TLR8_HUMAN
3374,5,TLR8_HUMAN
3375,5,TLR8_HUMAN
3376,5,TLR8_HUMAN
3377,5,TLR8_HUMAN
3378,5,TLR8_HUMAN
3379,5,TLR8_HUMAN
3380,5,TLR8_HUMAN
3381,5,TLR8_HUMAN
3382,5,TLR8_HUMAN
3383,5,TLR8_HUMAN
3384,5,TLR8_HUMAN
3385,5,TLR8_HUMAN
3386,5,TLR8_HUMAN
3387,5,TLR8_HUMAN
3388,5,TLR8_HUMAN
3389,5,TLR8_HUMAN
3390,5,TLR8_HUMAN
3391,5,TLR8_HUMAN
3392,5,TLR8_HUMAN
3393,5,TLR8_HUMAN
3394,5,TLR8_HUMAN
3395,5,TLR8_HUMAN
3396,5,TLR8_HUMAN
3397,5,TLR8_HUMAN
3398,5,TLR8_HUMAN
3399,5,TLR8_HUMAN
3400,5,TLR8_HUMAN
3401,5,TLR8_HUMAN
3402,5,TLR8_HUMAN
3403,5,TLR8_HUMAN
3404,5,TLR8_HUMAN
3405,5,TLR8_HUMAN
3406,5,TLR8_HUMAN
3407,5,TLR8_HUMAN
3408,5,TLR8_HUMAN
3409,5,TLR8_HUMAN
3410,5,TLR8_HUMAN
3411,5,TLR8_HUMAN
3412,5,TLR8_HUMAN
3413,5,TLR8_HUMAN
3414,5,TLR8_HUMAN
3415,5,TLR8_HUMAN
3416,5,TLR8_HUMAN
3417,5,TLR8_HUMAN
3418,5,TLR8_HUMAN
3419,5,TLR8_HUMAN
3420,5,TLR8_HUMAN
3421,5,TLR8_HUMAN
3422,5,TLR8_HUMAN
3423,5,TLR8_HUMAN
3424,5,TLR8_HUMAN
3425,5,TLR8_HUMAN
3426,5,TLR8_HUMAN
3427,5,TLR8_HUMAN
3428,5,TLR8_HUMAN
3429,5,TLR8_HUMAN
3430,5,TLR8_HUMAN
3431,5,TLR8_HUMAN
3432,5,TLR8_HUMAN
3433,5,TLR8_HUMAN
3434,5,TLR8_HUMAN
3435,5,TLR8_HUMAN
3436,5,TLR8_HUMAN
3437,5,TLR8_HUMAN
3438,5,TLR8_HUMAN
3439,5,TLR8_HUMAN
3440,5,TLR8_HUMAN
3441,5,TLR8_HUMAN
3442,5,TLR8_HUMAN
3443,5,TLR8_HUMAN
3444,5,TLR8_HUMAN
3445,5,TLR8_HUMAN
3446,5,TLR8_HUMAN
3447,5,TLR8_HUMAN
3448,5,TLR8_HUMAN
3449,5,TLR8_HUMAN
3450,5,TLR8_HUMAN
3451,5,TLR8_HUMAN
3452,5,TLR8_HUMAN
3453,5,TLR8_HUMAN
3454,5,TLR8_HUMAN
3455,5,TLR8_HUMAN
3456,5,TLR8_HUMAN
3457,5,TLR8_HUMAN
3458,5,TLR8_HUMAN
3459,5,TLR8_HUMAN
3460,5,TLR8_HUMAN
3461,5,TLR8_HUMAN
3462,5,TLR8_HUMAN
3463,5,TLR8_HUMAN
3464,5,TLR8_HUMAN
3465,5,TLR8_HUMAN
3466,5,TLR8_HUMAN
3467,5,TLR8_HUMAN
3468,5,TLR8_HUMAN
3469,5,TLR8_HUMAN
3470,5,TLR8_HUMAN
3471,5,TLR8_HUMAN
3472,5,TLR8_HUMAN
3473,5,TLR8_HUMAN
3474,5,TLR8_HUMAN
3475,5,TLR8_HUMAN
3476,5,TLR8_HUMAN
3477,5,TLR8_HUMAN
3478,5,TLR8_HUMAN
3479,5,TLR8_HUMAN
3480,5,TLR8_HUMAN
3481,5,TLR8_HUMAN
3482,5,TLR8_HUMAN
3483,5,TLR8_HUMAN
3484,5,TLR8_HUMAN
3485,5,TLR8_HUMAN
3486,5,TLR8_HUMAN
3487,5,TLR8_HUMAN
3488,5,TLR8_HUMAN
3489,5,TLR8_HUMAN
3490,5,TLR8_HUMAN
3491,5,TLR8_HUMAN
3492,5,TLR8_HUMAN
3493,5,TLR8_HUMAN
3494,5,TLR8_HUMAN
3495,5,TLR8_HUMAN
3496,5,TLR8_HUMAN
3497,5,TLR8_HUMAN
3498,5,TLR8_HUMAN
3499,5,TLR8_HUMAN
3500,5,TLR8_HUMAN
3501,5,TLR8_HUMAN
3502,5,TLR8_HUMAN
3503,5,TLR8_HUMAN
3504,5,TLR8_HUMAN
3505,5,TLR8_HUMAN
3506,5,TLR8_HUMAN
3507,5,TLR8_HUMAN
3508,5,TLR8_HUMAN
3509,5,TLR8_HUMAN
3510,5,TLR8_HUMAN
3511,5,TLR8_HUMAN
3512,5,TLR8_HUMAN
3513,5,TLR8_HUMAN
3514,5,TLR8_HUMAN
3515,5,TLR8_HUMAN
3516,5,TLR8_HUMAN
3517,5,TLR8_HUMAN
